"stack_inerts"	"time"	"co2"
0.592941824615678	0.466666666666667	65.4763294165285
0.592941824615678	0.566666666666667	72.9091284579111
0.592941824615678	0.6	74.1128771542934
0.592941824615678	0.633333333333333	76.4306709010221
0.592941824615678	0.666666666666667	78.9402607185569
0.592941824615678	0.7	79.8590070423211
0.592941824615678	0.766666666666667	81.9682792053305
0.592941824615678	0.866666666666667	86.7960608652899
0.592941824615678	0.933333333333333	89.5708509884715
0.645915221375825	0.0333333333333333	20.5241475703017
0.645915221375825	0.166666666666667	41.4166668136062
0.645915221375825	0.233333333333333	45.9869593527279
0.645915221375825	0.3	50.7312885751304
0.645915221375825	0.466666666666667	61.2998271654898
0.645915221375825	0.5	64.0388005630773
0.645915221375825	0.533333333333333	66.174007694917
0.645915221375825	0.6	68.7345699106995
0.645915221375825	0.666666666666667	71.8214762132093
0.645915221375825	0.7	73.5765500467145
0.645915221375825	0.766666666666667	76.7404623688703
0.645915221375825	0.8	78.0686092892767
0.645915221375825	0.833333333333333	80.3497455184158
0.645915221375825	0.866666666666667	81.0018238028131
0.645915221375825	0.9	82.969749993056
0.645915221375825	0.933333333333333	83.6897768902632
0.645915221375825	1	86.2276145721464
0.453494654984267	0	16.7358985852966
0.453494654984267	0.0333333333333333	27.0582838142235
0.453494654984267	0.0666666666666667	33.8120130945015
0.453494654984267	0.166666666666667	46.3720357568706
0.453494654984267	0.266666666666667	55.8579723228822
0.453494654984267	0.3	60.0019286465967
0.453494654984267	0.366666666666667	65.4438115923368
0.453494654984267	0.4	68.3931633130112
0.453494654984267	0.466666666666667	75.5160626781598
0.453494654984267	0.5	77.1311459666135
0.453494654984267	0.566666666666667	82.1782626241297
0.453494654984267	0.633333333333333	87.7548070361727
0.453494654984267	0.7	90.7927406230847
0.453494654984267	0.733333333333333	92.2066029685988
0.453494654984267	0.8	96.1883635356611
0.453494654984267	0.833333333333333	98.09280723196
0.453494654984267	0.866666666666667	99.436130281566
0.453494654984267	0.9	100.609966734883
0.890556962293536	0	12.6109230571798
0.890556962293536	0.2	34.3624426390925
0.890556962293536	0.233333333333333	36.4703205097369
0.890556962293536	0.266666666666667	37.6778206780556
0.890556962293536	0.3	39.4327198527509
0.890556962293536	0.333333333333333	41.7404860600026
0.890556962293536	0.366666666666667	43.2392267810368
0.890556962293536	0.4	45.2009431708997
0.890556962293536	0.466666666666667	49.0238901844439
0.890556962293536	0.533333333333333	51.4764543016198
0.890556962293536	0.566666666666667	53.12550184396
0.890556962293536	0.633333333333333	55.4274172893948
0.890556962293536	0.766666666666667	59.5100977874643
0.890556962293536	0.8	60.4514145532474
0.890556962293536	0.866666666666667	62.3534520002051
0.890556962293536	0.966666666666667	66.58642328562
0.334813056882833	0	22.7241169756531
0.334813056882833	0.0333333333333333	33.022244225537
0.334813056882833	0.0666666666666667	37.2891696016261
0.334813056882833	0.1	43.3303828453993
0.334813056882833	0.2	60.3008292929372
0.334813056882833	0.233333333333333	64.9623543256255
0.334813056882833	0.266666666666667	70.2013256732209
0.334813056882833	0.4	84.9790614722238
